pop100,CountyName,StateName,State_Alpha,Rent50_0
112249,Calhoun County,Alabama,AL,303
115092,Lee County,Alabama,AL,296
51024,Blount County,Alabama,AL,455
662047,Jefferson County,Alabama,AL,455
64742,St. Clair County,Alabama,AL,455
143293,Shelby County,Alabama,AL,455
49756,Russell County,Alabama,AL,416
34803,Lawrence County,Alabama,AL,394
111064,Morgan County,Alabama,AL,394
49129,Dale County,Alabama,AL,370
88787,Houston County,Alabama,AL,370
54984,Colbert County,Alabama,AL,347
87966,Lauderdale County,Alabama,AL,347
103459,Etowah County,Alabama,AL,307
65676,Limestone County,Alabama,AL,413
276700,Madison County,Alabama,AL,413
140415,Baldwin County,Alabama,AL,428
399843,Mobile County,Alabama,AL,428
43671,Autauga County,Alabama,AL,457
65874,Elmore County,Alabama,AL,457
223510,Montgomery County,Alabama,AL,457
164875,Tuscaloosa County,Alabama,AL,390
29038,Barbour County,Alabama,AL,282
20826,Bibb County,Alabama,AL,282
11714,Bullock County,Alabama,AL,282
21399,Butler County,Alabama,AL,282
36583,Chambers County,Alabama,AL,282
23988,Cherokee County,Alabama,AL,282
39593,Chilton County,Alabama,AL,293
15922,Choctaw County,Alabama,AL,282
27867,Clarke County,Alabama,AL,282
14254,Clay County,Alabama,AL,282
14123,Cleburne County,Alabama,AL,282
43615,Coffee County,Alabama,AL,276
14089,Conecuh County,Alabama,AL,282
12202,Coosa County,Alabama,AL,282
37631,Covington County,Alabama,AL,282
13665,Crenshaw County,Alabama,AL,282
77483,Cullman County,Alabama,AL,282
46365,Dallas County,Alabama,AL,282
64452,DeKalb County,Alabama,AL,282
38440,Escambia County,Alabama,AL,282
18495,Fayette County,Alabama,AL,282
31223,Franklin County,Alabama,AL,282
25764,Geneva County,Alabama,AL,282
9974,Greene County,Alabama,AL,282
17185,Hale County,Alabama,AL,282
16310,Henry County,Alabama,AL,282
53926,Jackson County,Alabama,AL,305
15904,Lamar County,Alabama,AL,282
13473,Lowndes County,Alabama,AL,282
24105,Macon County,Alabama,AL,310
22539,Marengo County,Alabama,AL,282
31214,Marion County,Alabama,AL,282
82231,Marshall County,Alabama,AL,324
24324,Monroe County,Alabama,AL,282
11861,Perry County,Alabama,AL,282
20949,Pickens County,Alabama,AL,282
29605,Pike County,Alabama,AL,338
22380,Randolph County,Alabama,AL,282
14798,Sumter County,Alabama,AL,282
80321,Talladega County,Alabama,AL,282
41475,Tallapoosa County,Alabama,AL,283
70713,Walker County,Alabama,AL,284
18097,Washington County,Alabama,AL,282
13183,Wilcox County,Alabama,AL,282
24843,Winston County,Alabama,AL,282
260283,Anchorage Municipality,Alaska,AK,596
2697,Aleutians East Borough,Alaska,AK,599
5465,Aleutians West Census Area,Alaska,AK,516
16006,Bethel Census Area,Alaska,AK,779
1258,Bristol Bay Borough,Alaska,AK,633
1893,Denali Borough,Alaska,AK,834
4922,Dillingham Census Area,Alaska,AK,742
82840,Fairbanks North Star Borough,Alaska,AK,464
2392,Haines Borough,Alaska,AK,555
30711,Juneau City and Borough,Alaska,AK,834
49691,Kenai Peninsula Borough,Alaska,AK,518
14070,Ketchikan Gateway Borough,Alaska,AK,615
13913,Kodiak Island Borough,Alaska,AK,813
1823,Lake and Peninsula Borough,Alaska,AK,473
59322,Matanuska-Susitna Borough,Alaska,AK,525
9196,Nome Census Area,Alaska,AK,789
7385,North Slope Borough,Alaska,AK,913
7208,Northwest Arctic Borough,Alaska,AK,951
6146,Prince of Wales-Outer Ketchikan Census Area,Alaska,AK,425
8835,Sitka City and Borough,Alaska,AK,655
3436,Skagway-Hoonah-Angoon Census Area,Alaska,AK,515
6174,Southeast Fairbanks Census Area,Alaska,AK,527
10195,Valdez-Cordova Census Area,Alaska,AK,625
7028,Wade Hampton Census Area,Alaska,AK,447
6684,Wrangell-Petersburg Census Area,Alaska,AK,451
808,Yakutat City and Borough,Alaska,AK,515
6551,Yukon-Koyukuk Census Area,Alaska,AK,590
116320,Coconino County,Arizona,AZ,670
155032,Mohave County,Arizona,AZ,606
3072149,Maricopa County,Arizona,AZ,549
179727,Pinal County,Arizona,AZ,549
843746,Pima County,Arizona,AZ,465
160026,Yuma County,Arizona,AZ,449
69423,Apache County,Arizona,AZ,432
117755,Cochise County,Arizona,AZ,440
51335,Gila County,Arizona,AZ,432
33489,Graham County,Arizona,AZ,432
8547,Greenlee County,Arizona,AZ,432
19715,La Paz County,Arizona,AZ,440
97470,Navajo County,Arizona,AZ,440
38381,Santa Cruz County,Arizona,AZ,430
167517,Yavapai County,Arizona,AZ,449
153406,Benton County,Arkansas,AR,351
157715,Washington County,Arkansas,AR,351
53247,Crawford County,Arkansas,AR,385
115071,Sebastian County,Arkansas,AR,385
82148,Craighead County,Arkansas,AR,414
86014,Faulkner County,Arkansas,AR,434
52828,Lonoke County,Arkansas,AR,434
361474,Pulaski County,Arkansas,AR,434
83529,Saline County,Arkansas,AR,434
50866,Crittenden County,Arkansas,AR,494
84278,Jefferson County,Arkansas,AR,330
40443,Miller County,Arkansas,AR,356
20749,Arkansas County,Arkansas,AR,301
24209,Ashley County,Arkansas,AR,275
38386,Baxter County,Arkansas,AR,276
33948,Boone County,Arkansas,AR,315
12600,Bradley County,Arkansas,AR,275
5744,Calhoun County,Arkansas,AR,275
25357,Carroll County,Arkansas,AR,323
14117,Chicot County,Arkansas,AR,275
23546,Clark County,Arkansas,AR,305
17609,Clay County,Arkansas,AR,275
24046,Cleburne County,Arkansas,AR,310
8571,Cleveland County,Arkansas,AR,275
25603,Columbia County,Arkansas,AR,275
20336,Conway County,Arkansas,AR,271
19526,Cross County,Arkansas,AR,285
9210,Dallas County,Arkansas,AR,275
15341,Desha County,Arkansas,AR,275
18723,Drew County,Arkansas,AR,269
17771,Franklin County,Arkansas,AR,288
11642,Fulton County,Arkansas,AR,284
88068,Garland County,Arkansas,AR,277
16464,Grant County,Arkansas,AR,285
37331,Greene County,Arkansas,AR,294
23587,Hempstead County,Arkansas,AR,275
30353,Hot Spring County,Arkansas,AR,275
14300,Howard County,Arkansas,AR,275
34233,Independence County,Arkansas,AR,289
13249,Izard County,Arkansas,AR,275
18418,Jackson County,Arkansas,AR,284
22781,Johnson County,Arkansas,AR,275
8559,Lafayette County,Arkansas,AR,288
17774,Lawrence County,Arkansas,AR,275
12580,Lee County,Arkansas,AR,302
14492,Lincoln County,Arkansas,AR,297
13628,Little River County,Arkansas,AR,276
22486,Logan County,Arkansas,AR,288
14243,Madison County,Arkansas,AR,311
16140,Marion County,Arkansas,AR,275
51979,Mississippi County,Arkansas,AR,313
10254,Monroe County,Arkansas,AR,279
9245,Montgomery County,Arkansas,AR,275
9955,Nevada County,Arkansas,AR,275
8608,Newton County,Arkansas,AR,275
28790,Ouachita County,Arkansas,AR,321
10209,Perry County,Arkansas,AR,275
26445,Phillips County,Arkansas,AR,275
11303,Pike County,Arkansas,AR,275
25614,Poinsett County,Arkansas,AR,275
20229,Polk County,Arkansas,AR,275
54469,Pope County,Arkansas,AR,274
9539,Prairie County,Arkansas,AR,275
18195,Randolph County,Arkansas,AR,275
29329,St. Francis County,Arkansas,AR,275
10996,Scott County,Arkansas,AR,275
8261,Searcy County,Arkansas,AR,275
15757,Sevier County,Arkansas,AR,299
17119,Sharp County,Arkansas,AR,275
11499,Stone County,Arkansas,AR,275
45629,Union County,Arkansas,AR,352
16192,Van Buren County,Arkansas,AR,275
67165,White County,Arkansas,AR,275
8741,Woodruff County,Arkansas,AR,275
21139,Yell County,Arkansas,AR,285
661645,Kern County,California,CA,445
203171,Butte County,California,CA,401
799407,Fresno County,California,CA,472
123109,Madera County,California,CA,472
9519338,Los Angeles County,California,CA,723
210554,Merced County,California,CA,482
446997,Stanislaus County,California,CA,576
1443741,Alameda County,California,CA,936
948816,Contra Costa County,California,CA,936
2846289,Orange County,California,CA,903
163256,Shasta County,California,CA,457
1545387,Riverside County,California,CA,568
1709434,San Bernardino County,California,CA,568
156299,El Dorado County,California,CA,674
248399,Placer County,California,CA,674
1223499,Sacramento County,California,CA,674
401762,Monterey County,California,CA,761
2813833,San Diego County,California,CA,822
247289,Marin County,California,CA,1297
776733,San Francisco County,California,CA,1297
707161,San Mateo County,California,CA,1297
1682585,Santa Clara County,California,CA,1294
246681,San Luis Obispo County,California,CA,681
399347,Santa Barbara County,California,CA,794
255602,Santa Cruz County,California,CA,897
458614,Sonoma County,California,CA,828
563598,San Joaquin County,California,CA,548
124279,Napa County,California,CA,845
394542,Solano County,California,CA,845
753197,Ventura County,California,CA,785
368021,Tulare County,California,CA,451
168660,Yolo County,California,CA,581
78930,Sutter County,California,CA,403
60219,Yuba County,California,CA,403
1208,Alpine County,California,CA,359
35100,Amador County,California,CA,502
40554,Calaveras County,California,CA,449
18804,Colusa County,California,CA,397
27507,Del Norte County,California,CA,368
26453,Glenn County,California,CA,363
126518,Humboldt County,California,CA,378
142361,Imperial County,California,CA,405
17945,Inyo County,California,CA,377
129461,Kings County,California,CA,412
58309,Lake County,California,CA,414
33828,Lassen County,California,CA,445
17130,Mariposa County,California,CA,400
86265,Mendocino County,California,CA,505
9449,Modoc County,California,CA,397
12853,Mono County,California,CA,550
92033,Nevada County,California,CA,465
20824,Plumas County,California,CA,401
53234,San Benito County,California,CA,620
3555,Sierra County,California,CA,359
44301,Siskiyou County,California,CA,381
56039,Tehama County,California,CA,380
13022,Trinity County,California,CA,407
54501,Tuolumne County,California,CA,404
291288,Boulder County,Colorado,CO,684
516929,El Paso County,Colorado,CO,518
363857,Adams County,Colorado,CO,607
487967,Arapahoe County,Colorado,CO,607
554636,Denver County,Colorado,CO,607
175766,Douglas County,Colorado,CO,607
527056,Jefferson County,Colorado,CO,607
251494,Larimer County,Colorado,CO,518
116255,Mesa County,Colorado,CO,469
180936,Weld County,Colorado,CO,569
141472,Pueblo County,Colorado,CO,499
14966,Alamosa County,Colorado,CO,451
9898,Archuleta County,Colorado,CO,529
4517,Baca County,Colorado,CO,455
5998,Bent County,Colorado,CO,452
16242,Chaffee County,Colorado,CO,448
2231,Cheyenne County,Colorado,CO,445
9322,Clear Creek County,Colorado,CO,444
8400,Conejos County,Colorado,CO,454
3663,Costilla County,Colorado,CO,447
5518,Crowley County,Colorado,CO,446
3503,Custer County,Colorado,CO,447
27834,Delta County,Colorado,CO,446
1844,Dolores County,Colorado,CO,447
41659,Eagle County,Colorado,CO,618
19872,Elbert County,Colorado,CO,487
46145,Fremont County,Colorado,CO,446
43791,Garfield County,Colorado,CO,528
4757,Gilpin County,Colorado,CO,440
12442,Grand County,Colorado,CO,540
13956,Gunnison County,Colorado,CO,458
790,Hinsdale County,Colorado,CO,454
7862,Huerfano County,Colorado,CO,454
1577,Jackson County,Colorado,CO,449
1622,Kiowa County,Colorado,CO,447
8011,Kit Carson County,Colorado,CO,447
7812,Lake County,Colorado,CO,448
43941,La Plata County,Colorado,CO,573
15207,Las Animas County,Colorado,CO,453
6087,Lincoln County,Colorado,CO,455
20504,Logan County,Colorado,CO,447
831,Mineral County,Colorado,CO,447
13184,Moffat County,Colorado,CO,447
23830,Montezuma County,Colorado,CO,447
33432,Montrose County,Colorado,CO,450
27171,Morgan County,Colorado,CO,447
20311,Otero County,Colorado,CO,447
3742,Ouray County,Colorado,CO,453
14523,Park County,Colorado,CO,443
4480,Phillips County,Colorado,CO,447
14872,Pitkin County,Colorado,CO,676
14483,Prowers County,Colorado,CO,445
5986,Rio Blanco County,Colorado,CO,447
12413,Rio Grande County,Colorado,CO,446
19690,Routt County,Colorado,CO,444
5917,Saguache County,Colorado,CO,453
558,San Juan County,Colorado,CO,447
6594,San Miguel County,Colorado,CO,817
2747,Sedgwick County,Colorado,CO,447
23548,Summit County,Colorado,CO,575
20555,Teller County,Colorado,CO,452
4926,Washington County,Colorado,CO,447
9841,Yuma County,Colorado,CO,448
345708,Fairfield County,Connecticut,CT,619
113771,New Haven County,Connecticut,CT,619
183303,Fairfield County,Connecticut,CT,785
34677,Litchfield County,Connecticut,CT,785
855171,Hartford County,Connecticut,CT,552
37163,Litchfield County,Connecticut,CT,549
104442,Middlesex County,Connecticut,CT,549
21458,New London County,Connecticut,CT,549
135671,Tolland County,Connecticut,CT,552
29205,Windham County,Connecticut,CT,549
19112,Middlesex County,Connecticut,CT,659
523037,New Haven County,Connecticut,CT,659
10367,Middlesex County,Connecticut,CT,568
233086,New London County,Connecticut,CT,568
19311,Windham County,Connecticut,CT,568
353556,Fairfield County,Connecticut,CT,1129
41784,Litchfield County,Connecticut,CT,567
187200,New Haven County,Connecticut,CT,567
8878,Windham County,Connecticut,CT,581
2012,Hartford County,Connecticut,CT,419
68569,Litchfield County,Connecticut,CT,483
21150,Middlesex County,Connecticut,CT,731
4544,New London County,Connecticut,CT,606
693,Tolland County,Connecticut,CT,419
51697,Windham County,Connecticut,CT,479
126697,Kent County,Delaware,DE,560
500265,New Castle County,Delaware,DE,525
156638,Sussex County,Delaware,DE,494
572059,District of Columbia,District of Columbia,DC,913
49832,Flagler County,Florida,FL,443
443343,Volusia County,Florida,FL,443
1623018,Broward County,Florida,FL,567
440888,Lee County,Florida,FL,478
126731,Martin County,Florida,FL,531
192695,St. Lucie County,Florida,FL,531
170498,Okaloosa County,Florida,FL,464
217955,Alachua County,Florida,FL,464
140814,Clay County,Florida,FL,534
778879,Duval County,Florida,FL,534
57663,Nassau County,Florida,FL,534
123135,St. Johns County,Florida,FL,534
483924,Polk County,Florida,FL,445
476230,Brevard County,Florida,FL,444
2253362,Miami-Dade County,Florida,FL,577
251377,Collier County,Florida,FL,496
258916,Marion County,Florida,FL,464
210528,Lake County,Florida,FL,633
896344,Orange County,Florida,FL,633
172493,Osceola County,Florida,FL,633
365196,Seminole County,Florida,FL,633
148217,Bay County,Florida,FL,465
294410,Escambia County,Florida,FL,462
117743,Santa Rosa County,Florida,FL,462
141627,Charlotte County,Florida,FL,455
264002,Manatee County,Florida,FL,468
325957,Sarasota County,Florida,FL,468
45087,Gadsden County,Florida,FL,472
239452,Leon County,Florida,FL,472
130802,Hernando County,Florida,FL,530
998948,Hillsborough County,Florida,FL,530
344765,Pasco County,Florida,FL,530
921482,Pinellas County,Florida,FL,530
1131184,Palm Beach County,Florida,FL,570
22259,Baker County,Florida,FL,438
26088,Bradford County,Florida,FL,438
13017,Calhoun County,Florida,FL,438
118085,Citrus County,Florida,FL,438
56513,Columbia County,Florida,FL,438
32209,DeSoto County,Florida,FL,438
13827,Dixie County,Florida,FL,438
11057,Franklin County,Florida,FL,438
14437,Gilchrist County,Florida,FL,438
10576,Glades County,Florida,FL,438
13332,Gulf County,Florida,FL,438
13327,Hamilton County,Florida,FL,438
26938,Hardee County,Florida,FL,438
36210,Hendry County,Florida,FL,437
87366,Highlands County,Florida,FL,438
18564,Holmes County,Florida,FL,438
112947,Indian River County,Florida,FL,432
46755,Jackson County,Florida,FL,438
12902,Jefferson County,Florida,FL,438
7022,Lafayette County,Florida,FL,438
34450,Levy County,Florida,FL,438
7021,Liberty County,Florida,FL,438
18733,Madison County,Florida,FL,438
79589,Monroe County,Florida,FL,626
35910,Okeechobee County,Florida,FL,438
70423,Putnam County,Florida,FL,438
53345,Sumter County,Florida,FL,438
34844,Suwannee County,Florida,FL,438
19256,Taylor County,Florida,FL,438
13442,Union County,Florida,FL,438
22863,Wakulla County,Florida,FL,438
40601,Walton County,Florida,FL,438
20973,Washington County,Florida,FL,438
96065,Dougherty County,Georgia,GA,346
24757,Lee County,Georgia,GA,346
101489,Clarke County,Georgia,GA,428
25730,Madison County,Georgia,GA,428
26225,Oconee County,Georgia,GA,428
46144,Barrow County,Georgia,GA,727
76019,Bartow County,Georgia,GA,727
87268,Carroll County,Georgia,GA,727
141903,Cherokee County,Georgia,GA,727
236517,Clayton County,Georgia,GA,727
607751,Cobb County,Georgia,GA,727
89215,Coweta County,Georgia,GA,727
665865,DeKalb County,Georgia,GA,727
92174,Douglas County,Georgia,GA,727
91263,Fayette County,Georgia,GA,727
98407,Forsyth County,Georgia,GA,727
816006,Fulton County,Georgia,GA,727
588448,Gwinnett County,Georgia,GA,727
119341,Henry County,Georgia,GA,727
62001,Newton County,Georgia,GA,727
81678,Paulding County,Georgia,GA,727
22983,Pickens County,Georgia,GA,727
70111,Rockdale County,Georgia,GA,727
58417,Spalding County,Georgia,GA,727
60687,Walton County,Georgia,GA,727
89288,Columbia County,Georgia,GA,438
21231,McDuffie County,Georgia,GA,438
199775,Richmond County,Georgia,GA,438
53282,Catoosa County,Georgia,GA,421
15154,Dade County,Georgia,GA,421
61053,Walker County,Georgia,GA,421
14882,Chattahoochee County,Georgia,GA,416
23695,Harris County,Georgia,GA,416
186291,Muscogee County,Georgia,GA,416
153887,Bibb County,Georgia,GA,460
110765,Houston County,Georgia,GA,460
23639,Jones County,Georgia,GA,460
23668,Peach County,Georgia,GA,460
10590,Twiggs County,Georgia,GA,460
23417,Bryan County,Georgia,GA,426
232048,Chatham County,Georgia,GA,426
37535,Effingham County,Georgia,GA,426
17419,Appling County,Georgia,GA,318
7609,Atkinson County,Georgia,GA,318
10103,Bacon County,Georgia,GA,318
4074,Baker County,Georgia,GA,318
44700,Baldwin County,Georgia,GA,311
14422,Banks County,Georgia,GA,318
17484,Ben Hill County,Georgia,GA,318
16235,Berrien County,Georgia,GA,318
11666,Bleckley County,Georgia,GA,318
14629,Brantley County,Georgia,GA,318
16450,Brooks County,Georgia,GA,318
55983,Bulloch County,Georgia,GA,396
22243,Burke County,Georgia,GA,318
19522,Butts County,Georgia,GA,313
6320,Calhoun County,Georgia,GA,318
43664,Camden County,Georgia,GA,438
9577,Candler County,Georgia,GA,318
10282,Charlton County,Georgia,GA,318
25470,Chattooga County,Georgia,GA,318
3357,Clay County,Georgia,GA,318
6878,Clinch County,Georgia,GA,318
37413,Coffee County,Georgia,GA,318
42053,Colquitt County,Georgia,GA,318
15771,Cook County,Georgia,GA,318
12495,Crawford County,Georgia,GA,318
21996,Crisp County,Georgia,GA,323
15999,Dawson County,Georgia,GA,313
28240,Decatur County,Georgia,GA,318
19171,Dodge County,Georgia,GA,318
11525,Dooly County,Georgia,GA,318
12354,Early County,Georgia,GA,318
3754,Echols County,Georgia,GA,318
20511,Elbert County,Georgia,GA,318
21837,Emanuel County,Georgia,GA,318
10495,Evans County,Georgia,GA,318
19798,Fannin County,Georgia,GA,318
90565,Floyd County,Georgia,GA,322
20285,Franklin County,Georgia,GA,318
23456,Gilmer County,Georgia,GA,318
2556,Glascock County,Georgia,GA,318
67568,Glynn County,Georgia,GA,455
44104,Gordon County,Georgia,GA,381
23659,Grady County,Georgia,GA,325
14406,Greene County,Georgia,GA,318
35902,Habersham County,Georgia,GA,342
139277,Hall County,Georgia,GA,331
10076,Hancock County,Georgia,GA,318
25690,Haralson County,Georgia,GA,318
22997,Hart County,Georgia,GA,318
11012,Heard County,Georgia,GA,318
9931,Irwin County,Georgia,GA,318
41589,Jackson County,Georgia,GA,352
11426,Jasper County,Georgia,GA,315
12684,Jeff Davis County,Georgia,GA,318
17266,Jefferson County,Georgia,GA,318
8575,Jenkins County,Georgia,GA,318
8560,Johnson County,Georgia,GA,318
15912,Lamar County,Georgia,GA,318
7241,Lanier County,Georgia,GA,318
44874,Laurens County,Georgia,GA,326
61610,Liberty County,Georgia,GA,393
8348,Lincoln County,Georgia,GA,318
10304,Long County,Georgia,GA,318
92115,Lowndes County,Georgia,GA,357
21016,Lumpkin County,Georgia,GA,314
10847,McIntosh County,Georgia,GA,318
14074,Macon County,Georgia,GA,318
7144,Marion County,Georgia,GA,318
22534,Meriwether County,Georgia,GA,318
6383,Miller County,Georgia,GA,318
23932,Mitchell County,Georgia,GA,318
21757,Monroe County,Georgia,GA,318
8270,Montgomery County,Georgia,GA,318
15457,Morgan County,Georgia,GA,323
36506,Murray County,Georgia,GA,318
12635,Oglethorpe County,Georgia,GA,318
15636,Pierce County,Georgia,GA,318
13688,Pike County,Georgia,GA,375
38127,Polk County,Georgia,GA,318
9588,Pulaski County,Georgia,GA,318
18812,Putnam County,Georgia,GA,318
2598,Quitman County,Georgia,GA,318
15050,Rabun County,Georgia,GA,318
7791,Randolph County,Georgia,GA,318
3766,Schley County,Georgia,GA,318
15374,Screven County,Georgia,GA,318
9369,Seminole County,Georgia,GA,318
25435,Stephens County,Georgia,GA,318
5252,Stewart County,Georgia,GA,318
33200,Sumter County,Georgia,GA,318
6498,Talbot County,Georgia,GA,318
2077,Taliaferro County,Georgia,GA,318
22305,Tattnall County,Georgia,GA,318
8815,Taylor County,Georgia,GA,318
11794,Telfair County,Georgia,GA,318
10970,Terrell County,Georgia,GA,318
42737,Thomas County,Georgia,GA,318
38407,Tift County,Georgia,GA,318
26067,Toombs County,Georgia,GA,318
9319,Towns County,Georgia,GA,318
6854,Treutlen County,Georgia,GA,318
58779,Troup County,Georgia,GA,323
9504,Turner County,Georgia,GA,318
17289,Union County,Georgia,GA,314
27597,Upson County,Georgia,GA,330
35483,Ware County,Georgia,GA,353
6336,Warren County,Georgia,GA,318
21176,Washington County,Georgia,GA,318
26565,Wayne County,Georgia,GA,330
2390,Webster County,Georgia,GA,318
6179,Wheeler County,Georgia,GA,318
19944,White County,Georgia,GA,318
83525,Whitfield County,Georgia,GA,313
8577,Wilcox County,Georgia,GA,318
10687,Wilkes County,Georgia,GA,318
10220,Wilkinson County,Georgia,GA,318
21967,Worth County,Georgia,GA,318
876156,Honolulu County,Hawaii,HI,657
148677,Hawaii County,Hawaii,HI,519
58463,Kauai County,Hawaii,HI,648
128094,Maui County,Hawaii,HI,818
300904,Ada County,Idaho,ID,446
131441,Canyon County,Idaho,ID,446
75565,Bannock County,Idaho,ID,353
3476,Adams County,Idaho,ID,322
6411,Bear Lake County,Idaho,ID,322
9171,Benewah County,Idaho,ID,322
41735,Bingham County,Idaho,ID,344
18991,Blaine County,Idaho,ID,506
6670,Boise County,Idaho,ID,322
36835,Bonner County,Idaho,ID,373
82522,Bonneville County,Idaho,ID,322
9871,Boundary County,Idaho,ID,322
2899,Butte County,Idaho,ID,322
991,Camas County,Idaho,ID,322
7304,Caribou County,Idaho,ID,322
21416,Cassia County,Idaho,ID,322
1022,Clark County,Idaho,ID,322
8930,Clearwater County,Idaho,ID,322
4342,Custer County,Idaho,ID,322
29130,Elmore County,Idaho,ID,322
11329,Franklin County,Idaho,ID,322
11819,Fremont County,Idaho,ID,322
15181,Gem County,Idaho,ID,322
14155,Gooding County,Idaho,ID,322
15511,Idaho County,Idaho,ID,322
19155,Jefferson County,Idaho,ID,333
18342,Jerome County,Idaho,ID,322
108685,Kootenai County,Idaho,ID,405
34935,Latah County,Idaho,ID,322
7806,Lemhi County,Idaho,ID,322
3747,Lewis County,Idaho,ID,322
4044,Lincoln County,Idaho,ID,322
27467,Madison County,Idaho,ID,322
20174,Minidoka County,Idaho,ID,322
37410,Nez Perce County,Idaho,ID,330
4125,Oneida County,Idaho,ID,323
10644,Owyhee County,Idaho,ID,322
20578,Payette County,Idaho,ID,322
7538,Power County,Idaho,ID,322
13771,Shoshone County,Idaho,ID,322
5999,Teton County,Idaho,ID,351
64284,Twin Falls County,Idaho,ID,322
7651,Valley County,Idaho,ID,336
9977,Washington County,Idaho,ID,322
150433,McLean County,Illinois,IL,385
179669,Champaign County,Illinois,IL,421
5376741,Cook County,Illinois,IL,665
904161,DuPage County,Illinois,IL,665
404119,Kane County,Illinois,IL,665
644356,Lake County,Illinois,IL,665
260077,McHenry County,Illinois,IL,665
502266,Will County,Illinois,IL,665
51020,Henry County,Illinois,IL,321
149374,Rock Island County,Illinois,IL,321
114706,Macon County,Illinois,IL,310
88969,DeKalb County,Illinois,IL,538
37535,Grundy County,Illinois,IL,472
103833,Kankakee County,Illinois,IL,416
54544,Kendall County,Illinois,IL,649
183433,Peoria County,Illinois,IL,433
128485,Tazewell County,Illinois,IL,433
35469,Woodford County,Illinois,IL,433
41786,Boone County,Illinois,IL,412
51032,Ogle County,Illinois,IL,412
278418,Winnebago County,Illinois,IL,412
35535,Clinton County,Illinois,IL,439
21668,Jersey County,Illinois,IL,439
258941,Madison County,Illinois,IL,439
27619,Monroe County,Illinois,IL,439
256082,St. Clair County,Illinois,IL,439
12486,Menard County,Illinois,IL,359
188951,Sangamon County,Illinois,IL,359
68277,Adams County,Illinois,IL,298
9590,Alexander County,Illinois,IL,298
17633,Bond County,Illinois,IL,298
6950,Brown County,Illinois,IL,298
35503,Bureau County,Illinois,IL,298
5084,Calhoun County,Illinois,IL,298
16674,Carroll County,Illinois,IL,298
13695,Cass County,Illinois,IL,299
35372,Christian County,Illinois,IL,314
17008,Clark County,Illinois,IL,298
14560,Clay County,Illinois,IL,298
53196,Coles County,Illinois,IL,310
20452,Crawford County,Illinois,IL,298
11253,Cumberland County,Illinois,IL,298
16798,De Witt County,Illinois,IL,302
19922,Douglas County,Illinois,IL,318
19704,Edgar County,Illinois,IL,298
6971,Edwards County,Illinois,IL,298
34264,Effingham County,Illinois,IL,298
21802,Fayette County,Illinois,IL,298
14241,Ford County,Illinois,IL,282
39018,Franklin County,Illinois,IL,298
38250,Fulton County,Illinois,IL,304
6445,Gallatin County,Illinois,IL,298
14761,Greene County,Illinois,IL,298
8621,Hamilton County,Illinois,IL,298
20121,Hancock County,Illinois,IL,298
4800,Hardin County,Illinois,IL,298
8213,Henderson County,Illinois,IL,298
31334,Iroquois County,Illinois,IL,298
59612,Jackson County,Illinois,IL,367
10117,Jasper County,Illinois,IL,298
40045,Jefferson County,Illinois,IL,299
22289,Jo Daviess County,Illinois,IL,329
12878,Johnson County,Illinois,IL,298
55836,Knox County,Illinois,IL,298
111509,La Salle County,Illinois,IL,358
15452,Lawrence County,Illinois,IL,298
36062,Lee County,Illinois,IL,329
39678,Livingston County,Illinois,IL,291
31183,Logan County,Illinois,IL,327
32913,McDonough County,Illinois,IL,298
49019,Macoupin County,Illinois,IL,298
41691,Marion County,Illinois,IL,303
13180,Marshall County,Illinois,IL,298
16038,Mason County,Illinois,IL,298
15161,Massac County,Illinois,IL,299
16957,Mercer County,Illinois,IL,298
30652,Montgomery County,Illinois,IL,298
36616,Morgan County,Illinois,IL,295
14287,Moultrie County,Illinois,IL,298
23094,Perry County,Illinois,IL,299
16365,Piatt County,Illinois,IL,296
17384,Pike County,Illinois,IL,298
4413,Pope County,Illinois,IL,298
7348,Pulaski County,Illinois,IL,298
6086,Putnam County,Illinois,IL,298
33893,Randolph County,Illinois,IL,298
16149,Richland County,Illinois,IL,298
26733,Saline County,Illinois,IL,298
7189,Schuyler County,Illinois,IL,298
5537,Scott County,Illinois,IL,298
22893,Shelby County,Illinois,IL,298
6332,Stark County,Illinois,IL,298
48979,Stephenson County,Illinois,IL,315
18293,Union County,Illinois,IL,298
83919,Vermilion County,Illinois,IL,302
12937,Wabash County,Illinois,IL,298
18735,Warren County,Illinois,IL,314
15148,Washington County,Illinois,IL,296
17151,Wayne County,Illinois,IL,298
15371,White County,Illinois,IL,298
60653,Whiteside County,Illinois,IL,304
61296,Williamson County,Illinois,IL,300
120563,Monroe County,Indiana,IN,424
46109,Dearborn County,Indiana,IN,412
182791,Elkhart County,Indiana,IN,434
27061,Posey County,Indiana,IN,365
171922,Vanderburgh County,Indiana,IN,365
52383,Warrick County,Indiana,IN,365
33625,Adams County,Indiana,IN,372
331849,Allen County,Indiana,IN,372
40285,DeKalb County,Indiana,IN,372
38075,Huntington County,Indiana,IN,372
27600,Wells County,Indiana,IN,372
30707,Whitley County,Indiana,IN,372
484564,Lake County,Indiana,IN,488
146798,Porter County,Indiana,IN,488
46107,Boone County,Indiana,IN,422
182740,Hamilton County,Indiana,IN,422
55391,Hancock County,Indiana,IN,422
104093,Hendricks County,Indiana,IN,422
115209,Johnson County,Indiana,IN,422
133358,Madison County,Indiana,IN,422
860454,Marion County,Indiana,IN,422
